topicTitle,topicId,value,geo,keyword,time,sys_time
Chikungunya virus infection,/m/01__7l,20,BR-PI,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,18,BR-PI,Dengue,2020-02,2025-07-22 18:11
Disease,/m/027x3,15,BR-PI,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,15,BR-PI,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-PR,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,37,BR-PR,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,35,BR-PR,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,11,BR-PR,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,7,BR-PR,Dengue,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,6,BR-PR,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,6,BR-PR,Dengue,2020-02,2025-07-22 18:11
Insect repellent,/m/05jbfr,5,BR-PR,Dengue,2020-02,2025-07-22 18:11
Itch,/m/04kllm9,5,BR-PR,Dengue,2020-02,2025-07-22 18:11
Picada,/m/0b6hz2j,5,BR-PR,Dengue,2020-02,2025-07-22 18:11
Platelet,/m/01bw6w,5,BR-PR,Dengue,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,5,BR-PR,Dengue,2020-02,2025-07-22 18:11
Yam,/m/08vtlt,4,BR-PR,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,4,BR-PR,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Diarrhea,/m/0f3kl,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Combat,/m/0byj4,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Measles,/m/0g2gb,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Nevus,/m/03rd_n,3,BR-PR,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,100,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,98,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,33,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,30,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,19,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Preschool,/m/027wyv,18,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Education,/m/02jfc,18,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Disease,/m/027x3,17,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,17,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,13,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Measles,/m/0g2gb,11,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Yellow fever,/m/087z2,11,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,11,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,10,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,9,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Poster,/m/01n5jq,9,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Mortality rate,/m/01b4_q,8,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Arbovirus,/m/02cbnk,8,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,8,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Polyethylene terephthalate,/m/01qv0r,6,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Bottle,/m/04dr76w,6,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,6,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Combat,/m/0byj4,6,BR-RJ,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-RN,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,95,BR-RN,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,92,BR-RN,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,31,BR-RN,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,26,BR-RN,Dengue,2020-02,2025-07-22 18:11
Disease,/m/027x3,18,BR-RN,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,15,BR-RN,Dengue,2020-02,2025-07-22 18:11
Influenza,/m/0cycc,11,BR-RN,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,8,BR-RN,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,7,BR-RN,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-RO,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,20,BR-RO,Dengue,2020-02,2025-07-22 18:11
Itch,/m/04kllm9,17,BR-RO,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,13,BR-RO,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,13,BR-RO,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,11,BR-RO,Dengue,2020-02,2025-07-22 18:11
Ibuprofen,/m/014d3g,10,BR-RO,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,8,BR-RO,Dengue,2020-02,2025-07-22 18:11
Pharmaceutical drug,/m/018l35,8,BR-RO,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,8,BR-RO,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,8,BR-RO,Dengue,2020-02,2025-07-22 18:11
Disease,/m/027x3,7,BR-RO,Dengue,2020-02,2025-07-22 18:11
Preventive healthcare,/m/0400g4,6,BR-RO,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,5,BR-RO,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-RR,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,95,BR-RR,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-RS,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,90,BR-RS,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,88,BR-RS,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,13,BR-RS,Dengue,2020-02,2025-07-22 18:11
Picada,/m/0b6hz2j,12,BR-RS,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,9,BR-RS,Dengue,2020-02,2025-07-22 18:11
Disease,/m/027x3,8,BR-RS,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,8,BR-RS,Dengue,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,7,BR-RS,Dengue,2020-02,2025-07-22 18:11
Larva,/m/0d9_3,7,BR-RS,Dengue,2020-02,2025-07-22 18:11
Yellow fever,/m/087z2,7,BR-RS,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,6,BR-RS,Dengue,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Mortality rate,/m/01b4_q,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Preventive healthcare,/m/0400g4,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Measles,/m/0g2gb,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Insect repellent,/m/05jbfr,5,BR-RS,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,4,BR-RS,Dengue,2020-02,2025-07-22 18:11
Infection,/m/098s1,4,BR-RS,Dengue,2020-02,2025-07-22 18:11
Dengue vaccine,/m/0115n7rn,3,BR-RS,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-SC,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,58,BR-SC,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,58,BR-SC,Dengue,2020-02,2025-07-22 18:11
Yellow fever,/m/087z2,13,BR-SC,Dengue,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,11,BR-SC,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,8,BR-SC,Dengue,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,8,BR-SC,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,8,BR-SC,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,8,BR-SC,Dengue,2020-02,2025-07-22 18:11
Measles,/m/0g2gb,5,BR-SC,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,5,BR-SC,Dengue,2020-02,2025-07-22 18:11
Larva,/m/0d9_3,5,BR-SC,Dengue,2020-02,2025-07-22 18:11
Picada,/m/0b6hz2j,4,BR-SC,Dengue,2020-02,2025-07-22 18:11
Dengue vaccine,/m/0115n7rn,4,BR-SC,Dengue,2020-02,2025-07-22 18:11
Preventive healthcare,/m/0400g4,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Headache,/m/0j5fv,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Influenza,/m/0cycc,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Infection,/m/098s1,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Combat,/m/0byj4,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,3,BR-SC,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-SE,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,63,BR-SE,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,45,BR-SE,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,29,BR-SE,Dengue,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,20,BR-SE,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,16,BR-SE,Dengue,2020-02,2025-07-22 18:11
Pregnancy,/m/05vqh7,11,BR-SE,Dengue,2020-02,2025-07-22 18:11
HIV/AIDS,/m/0d19y2,11,BR-SE,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-SP,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,34,BR-SP,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,31,BR-SP,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,9,BR-SP,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,9,BR-SP,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,9,BR-SP,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,9,BR-SP,Dengue,2020-02,2025-07-22 18:11
Platelet,/m/01bw6w,7,BR-SP,Dengue,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Itch,/m/04kllm9,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,6,BR-SP,Dengue,2020-02,2025-07-22 18:11
Diarrhea,/m/0f3kl,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Picada,/m/0b6hz2j,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Influenza,/m/0cycc,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Yam,/m/08vtlt,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,4,BR-SP,Dengue,2020-02,2025-07-22 18:11
Larva,/m/0d9_3,3,BR-SP,Dengue,2020-02,2025-07-22 18:11
Nevus,/m/03rd_n,3,BR-SP,Dengue,2020-02,2025-07-22 18:11
Headache,/m/0j5fv,3,BR-SP,Dengue,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,3,BR-SP,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-TO,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,54,BR-TO,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,51,BR-TO,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,36,BR-TO,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,25,BR-TO,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,25,BR-TO,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,23,BR-TO,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,13,BR-TO,Dengue,2020-02,2025-07-22 18:11
HIV/AIDS,/m/0d19y2,9,BR-TO,Dengue,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR,Dengue,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,41,BR,Dengue,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,41,BR,Dengue,2020-02,2025-07-22 18:11
Bleeding,/m/012n6x,10,BR,Dengue,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,9,BR,Dengue,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,8,BR,Dengue,2020-02,2025-07-22 18:11
Body,/m/0180q,8,BR,Dengue,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,7,BR,Dengue,2020-02,2025-07-22 18:11
Chikungunya virus infection,/m/01__7l,7,BR,Dengue,2020-02,2025-07-22 18:11
Metamizole,/m/08j19g,6,BR,Dengue,2020-02,2025-07-22 18:11
Platelet,/m/01bw6w,6,BR,Dengue,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,5,BR,Dengue,2020-02,2025-07-22 18:11
Itch,/m/04kllm9,5,BR,Dengue,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,5,BR,Dengue,2020-02,2025-07-22 18:11
Picada,/m/0b6hz2j,4,BR,Dengue,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,4,BR,Dengue,2020-02,2025-07-22 18:11
Influenza,/m/0cycc,4,BR,Dengue,2020-02,2025-07-22 18:11
Acetaminophen,/m/0lbt3,4,BR,Dengue,2020-02,2025-07-22 18:11
Combat,/m/0byj4,3,BR,Dengue,2020-02,2025-07-22 18:11
Diarrhea,/m/0f3kl,3,BR,Dengue,2020-02,2025-07-22 18:11
Yam,/m/08vtlt,3,BR,Dengue,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,3,BR,Dengue,2020-02,2025-07-22 18:11
Preventive healthcare,/m/0400g4,3,BR,Dengue,2020-02,2025-07-22 18:11
Measles,/m/0g2gb,3,BR,Dengue,2020-02,2025-07-22 18:11
,,,BR-AC,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-AL,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,88,BR-AL,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,81,BR-AL,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,61,BR-AL,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-AM,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,68,BR-AM,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,54,BR-AM,Chikungunya,2020-02,2025-07-22 18:11
,,,BR-AP,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,60,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,58,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,38,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Pain,/m/062t2,26,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,24,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Body,/m/0180q,14,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
International Classification of Diseases,/m/03zlr,10,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Joint,/m/01dvt1,10,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Itch,/m/04kllm9,8,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Sequela,/m/05smdx,6,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Pharmaceutical drug,/m/018l35,6,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,6,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Therapy,/m/03c1dkx,5,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Infection,/m/098s1,5,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,4,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Leg,/m/035r7c,4,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Serology,/m/042s2_,4,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,4,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Laboratory,/m/017clw,3,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Epidemic,/m/0hn9s,3,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Headache,/m/0j5fv,3,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,3,BR-BA,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,81,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,70,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,58,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,29,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Disease,/m/027x3,20,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,11,BR-CE,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-DF,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,92,BR-DF,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,75,BR-DF,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,54,BR-DF,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,23,BR-DF,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,50,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,39,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Pain,/m/062t2,24,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,20,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Therapy,/m/03c1dkx,12,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,12,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Disease,/m/027x3,7,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Serology,/m/042s2_,5,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,3,BR-ES,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,92,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,91,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,67,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,57,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,15,BR-GO,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,100,BR-MA,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,90,BR-MA,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,69,BR-MA,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,56,BR-MA,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,84,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,83,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,58,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,39,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,16,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Mosquito,/m/09f96,16,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Physical examination,/m/02vjj4,12,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Disease,/m/027x3,12,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,12,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Vaccine,/m/07__7,6,BR-MG,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,100,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,68,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,61,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,58,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever mosquito,/m/06y6_w,41,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,30,BR-MS,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,100,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,95,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,86,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,69,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,40,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Disease,/m/027x3,30,BR-MT,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,98,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,65,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,62,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,57,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Fever,/m/0cjf0,27,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Yellow fever,/m/087z2,25,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Skin,/m/06z04,17,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Body,/m/0180q,10,BR-PA,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-PB,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,90,BR-PB,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,100,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,82,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,71,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,37,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Pain,/m/062t2,27,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,25,BR-PE,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,100,BR-PI,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,96,BR-PI,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,93,BR-PI,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,82,BR-PI,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,69,BR-PI,Chikungunya,2020-02,2025-07-22 18:11
Dengue fever,/m/09wsg,100,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Zika fever,/m/02vkznh,81,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Symptom,/m/01b_06,71,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Zika virus,/m/080m_5j,38,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Virus,/m/0g9pc,31,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Disease,/m/027x3,18,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
Aedes,/m/01yz26,12,BR-PR,Chikungunya,2020-02,2025-07-22 18:11
